material,Z,r,V,p_int,q_int,recon,dissoc
iron,26,2.7284848484848485,4.5590905103507381449571917229209206725920775342310483533760651895036798717099257E-20,0,0,0E-79,0
iron,26,2.7309090909090905,4.6356515125658210305047139274799756567693036422160796222746870959193285989640439E-20,0,0,0E-79,0
iron,26,2.733333333333333,4.7126248448248339164576633436625479210574476109388297612312592886376173725761610E-20,0,0,0E-79,0
iron,26,2.7357575757575754,4.7900056271170553935158683938457193370512289896660145541300368881696786908174200E-20,0,0,0E-79,0
iron,26,2.738181818181818,4.8677890149693437661611869636288110829025049524826314026767711343445113285421768E-20,0,0,0E-79,0
iron,26,2.7406060606060603,4.9459701992189252048643832154788729625828795093419845062797675715521811423503089E-20,0,0,0E-79,0
iron,26,2.7430303030303027,5.0245444057876694935389969311651597377661850959893150385852536758600810160001498E-20,0,0,0E-79,0
iron,26,2.745454545454545,5.1035068954576335554765584009375549655491510150238760796423643851539178663560421E-20,0,0,0E-79,0
iron,26,2.7478787878787876,5.1828529636480546091880186004291224747874667394483310391548492914594498548658700E-20,0,0,0E-79,0
iron,26,2.75030303030303,5.2625779401936098647504818436507352249143337547119523724205143912347907458302456E-20,0,0,0E-79,0
iron,26,2.7527272727272725,5.3426771891241271727371716575809550440939911097692518624124063672538153575893737E-20,0,0,0E-79,0
iron,26,2.755151515151515,5.4231461084455391532164149720696360579697553319992288860930498567924133829854027E-20,0,0,0E-79,0
iron,26,2.7575757575757573,5.5039801299222168024698689314390679188521750118372919268462234496815629569848247E-20,0,0,0E-79,0
iron,26,2.76,5.5851747188606460744427567438842201058507725229198867648686702047016651731933675E-20,0,0,0E-79,0
iron,26,2.762424242424242,5.6667253738943053420898149066532758320217252013938469388184366653917522685271949E-20,0,0,0E-79,0
iron,26,2.7648484848484847,5.7486276267700744252907500974871420757804894515870732604293729457810578470346866E-20,0,0,0E-79,0
iron,26,2.7672727272727267,5.8308770421356234188183510516342000669769973870867881297019417321072442080026880E-20,0,0,0E-79,0
iron,26,2.7696969696969695,5.9134692173284639658407540241164394757666661212465406067137245484199340455618057E-20,0,0,0E-79,0
iron,26,2.7721212121212115,5.9963997821658880816205885773518892393490875547745855435692804213725144986454262E-20,0,0,0E-79,0
iron,26,2.7745454545454544,6.0796643987366048819443467607778592862124620946195388628975397694600760954724312E-20,0,0,0E-79,0
iron,26,2.7769696969696964,6.1632587611931951140000057330239391323202142147149619908460522268623890591154274E-20,0,0,0E-79,0
iron,26,2.7793939393939393,6.2471785955463033205392691596740474580446286871330520805945048828905790958186187E-20,0,0,0E-79,0
iron,26,2.7818181818181813,6.3314196594595914244903415172689911838148658381562359865061118816954324986852552E-20,0,0,0E-79,0
iron,26,2.784242424242424,6.4159777420464289623850494993339056513964117598592328660209829499977125167093789E-20,0,0,0E-79,0
iron,26,2.786666666666666,6.5008486636673575515561211602600051254073781344331545026043474832418050961660335E-20,0,0,0E-79,0
iron,26,2.789090909090909,6.5860282757292217923090096007159759091545960165787726530341206894883990526988685E-20,0,0,0E-79,0
iron,26,2.791515151515151,6.6715124604850732001852587768503907614283932789456029392849233927254087222072942E-20,0,0,0E-79,0
iron,26,2.7939393939393935,6.7572971308357821067692661136941728505344716038329631557346828406880211548050359E-20,0,0,0E-79,0
iron,26,2.796363636363636,6.8433782301324127510396529849930789480006953952901771800739657726632406416399768E-20,0,0,0E-79,0
iron,26,2.7987878787878784,6.9297517319800786667092961125638713545108522103105031805900267903067594592826118E-20,0,0,0E-79,0
iron,26,2.801212121212121,7.0164136400429091373510878649860863038888628954775430029034139551723593768018734E-20,0,0,0E-79,0
iron,26,2.8036363636363633,7.1033599878501606877725790119182358472254406361168591539417967504098963111933213E-20,0,0,0E-79,0
iron,26,2.8060606060606057,7.1905868386036133465074369882988623270446474586373993340785469651559456043554589E-20,0,0,0E-79,0
iron,26,2.808484848484848,7.2780902849860264785114651715251914196342369142477609054322941342942420712579907E-20,0,0,0E-79,0
iron,26,2.8109090909090906,7.3658664489708586077695969364332213818176156239392567369893521805958545318616115E-20,0,0,0E-79,0
iron,26,2.813333333333333,7.4539114816330500103217818166918819103341190902277616212205000598786319349881516E-20,0,0,0E-79,0
iron,26,2.8157575757575755,7.5422215629610743371265513741463236069899224227698175071886954070786998440647165E-20,0,0,0E-79,0
iron,26,2.818181818181818,7.6307929016700316666665165886145430156121416341211446324555319491500000993127392E-20,0,0,0E-79,0
iron,26,2.8206060606060603,7.7196217350159354343261219243841363377805161281715565457079126074877176304906592E-20,0,0,0E-79,0
iron,26,2.8230303030303023,7.8087043286111287185291009191880692808423720398816681236619016890206257464223847E-20,0,0,0E-79,0
iron,26,2.825454545454545,7.8980369762408562800420389080910001876241084525128964982058853835362742708129801E-20,0,0,0E-79,0
iron,26,2.827878787878787,7.9876159996807901108189185624344935329975355900825398480862983983701385896085159E-20,0,0,0E-79,0
iron,26,2.83030303030303,8.0774377485159995405259822240990601408446220071653951890203914225295741941168486E-20,0,0,0E-79,0
iron,26,2.832727272727272,8.1674985999605732254550254218948516266556848244181476655311824846923095233758303E-20,0,0,0E-79,0
iron,26,2.835151515151515,8.2577949586788774861150279399118845977071319485959679527619458912051502875033460E-20,0,0,0E-79,0
iron,26,2.837575757575757,8.3483232566073251170272176298343984448791425419884493465730340805265555490379989E-20,0,0,0E-79,0
iron,26,2.84,8.4390799527778258937513822723305080775967942396198775964805136663711583360452846E-20,0,0,0E-79,0
iron,26,2.842424242424242,8.5300615331417204434776354114623374490265639619913056197421439591157089716618172E-20,0,0,0E-79,0
iron,26,2.8448484848484847,8.6212645103953746908008535408422725891865134531849577541682614387094601009430707E-20,0,0,0E-79,0
iron,26,2.8472727272727267,8.7126854238062983164116727294919193902479282157873714497953038098869835672320291E-20,0,0,0E-79,0
iron,26,2.8496969696969696,8.8043208390408086503842712787920789989957526060445986843999871428452730034694205E-20,0,0,0E-79,0
iron,26,2.8521212121212116,8.8961673479922782749016981889957360844704830999439210081716408561516459982804104E-20,0,0,0E-79,0
iron,26,2.854545454545454,8.9882215686109180218774537344367967613210289103700410411332747542050809178366604E-20,0,0,0E-79,0
iron,26,2.8569696969696965,9.0804801447341786948237692579429048638833216790834234342297600150007944130536141E-20,0,0,0E-79,0
iron,26,2.859393939393939,9.1729397459184344757942670940847540711267386540607591093667551060801639838813094E-20,0,0,0E-79,0
iron,26,2.8618181818181814,9.2655970672716204465784192889933495925353673538607156632062660090038574026881787E-20,0,0,0E-79,0
iron,26,2.864242424242424,9.3584488292869166183821247170673295022207773962548972944772749015069474449464110E-20,0,0,0E-79,0
iron,26,2.8666666666666663,9.4514917776773881904716250545556595340375808233243530479720650569873189268113217E-20,0,0,0E-79,0
iron,26,2.869090909090909,9.5447226832117598912379947574746977357390832999812059265806052954059846084446498E-20,0,0,0E-79,0
iron,26,2.871515151515151,9.6381383415510038200249603207837233894336230004151113566126100916618002550383067E-20,0,0,0E-79,0
iron,26,2.873939393939394,9.7317355730862190892627701144945923257778784219851487683714965681392755616110291E-20,0,0,0E-79,0
iron,26,2.876363636363636,9.8255112227770772384573433649565088945373716971213733327567569633550446053907029E-20,0,0,0E-79,0
iron,26,2.878787878787879,9.9194621599918032116242729647436472783214230705778388770673469836372311563165116E-20,0,0,0E-79,0
iron,26,2.881212121212121,1.0013585278347531249942444250309741677626181967596594363012108536498419259571943E-19,0,0,0E-79,0
iron,26,2.8836363636363633,1.0107877495552228881753597686694491632368755479609272865143215602917972429016332E-19,0,0,0E-79,0
iron,26,2.8860606060606058,1.0202335753247126038201797102553922857932353445887520056475750503015644169130752E-19,0,0,0E-79,0
iron,26,2.888484848484848,1.0296957016850329170607613024713564392841931860897798097250362074398552371412793E-19,0,0,0E-79,0
iron,26,2.8909090909090907,1.0391738275401421709379726088995985582921734230562239508714443509999285819010463E-19,0,0,0E-79,0
iron,26,2.893333333333333,1.0486676541406833795839604631658880236243304559086372425416349013300854509673070E-19,0,0,0E-79,0
iron,26,2.8957575757575755,1.0581768850686401397963388259346686088421252576112294188359238604376092148755856E-19,0,0,0E-79,0
iron,26,2.898181818181818,1.0677012262220651894922057433869789433141380233750662519865094250452433043029097E-19,0,0,0E-79,0
iron,26,2.9006060606060604,1.0772403857999150708998413291423745961834055325901391284780932908408316241239035E-19,0,0,0E-79,0
iron,26,2.903030303030303,1.0867940742869754929527514154248930012174431984383602201821431099410030647748183E-19,0,0,0E-79,0
iron,26,2.9054545454545453,1.0963620044388732571744393534960153590849341514995325679806148426162388317379515E-19,0,0,0E-79,0
iron,26,2.9078787878787877,1.1059438912671915390345120721062367868575448035484249463623961803227568236168603E-19,0,0,0E-79,0
iron,26,2.91030303030303,1.1155394520246639314148513417516439699073121595958770215089428819075229950299879E-19,0,0,0E-79,0
iron,26,2.912727272727272,1.1251484061904676009846833053026197679798038494292196291844290699128006939829620E-19,0,0,0E-79,0
iron,26,2.915151515151515,1.1347704754556103322711496095892788535086769670012912428259767089739681958225793E-19,0,0,0E-79,0
iron,26,2.917575757575757,1.1444053837083823182896895370390533845396069639661642824494818225331317589139475E-19,0,0,0E-79,0
iron,26,2.92,1.1540528570199452043514613242365724377396937192455896348677558272177727023630063E-19,0,0,0E-79,0
iron,26,2.922424242424242,1.1637126236299490412588695311618934105053347017286897180691867507780064881003497E-19,0,0,0E-79,0
iron,26,2.924848484848485,1.1733844139323010281207558520248405341811721392574812419937700237891148107927262E-19,0,0,0E-79,0
iron,26,2.927272727272727,1.1830679604609581754515198886374762961619664628100514851026247567919612773362701E-19,0,0,0E-79,0
iron,26,2.9296969696969697,1.1927629978758696714602604182071206665769879031707848272801201334581350036839519E-19,0,0,0E-79,0
iron,26,2.9321212121212117,1.2024692629489479687193658241100363092368107857426816613897659609759246340657364E-19,0,0,0E-79,0
iron,26,2.9345454545454546,1.2121864945501774935743000522524306601457137704016809137600126010097017425873707E-19,0,0,0E-79,0
iron,26,2.9369696969696966,1.2219144336337588945477594316598094167889807254612220426197918354475058867045920E-19,0,0,0E-79,0
iron,26,2.939393939393939,1.2316528232243900209663298647019954905629469740352448900120399857519070078796605E-19,0,0,0E-79,0
iron,26,2.9418181818181814,1.2414014084035861483278877104916825199704802448587656157027638789400912906403868E-19,0,0,0E-79,0
iron,26,2.944242424242424,1.2511599362961127157207394207753226931274782961830887662762087881024110601685171E-19,0,0,0E-79,0
iron,26,2.9466666666666663,1.2609281560564871449603391068400803448312333903653618822892665365011544517592167E-19,0,0,0E-79,0
iron,26,2.9490909090909088,1.2707058188555757733994765637827781041649416550503540983971873664083590289074236E-19,0,0,0E-79,0
iron,26,2.951515151515151,1.2804926778672584253154473164920854329980635323706327664270112565474443129584027E-19,0,0,0E-79,0
iron,26,2.9539393939393936,1.2902884882551919676952993217095929984558569933674676012063699976785617982868127E-19,0,0,0E-79,0
iron,26,2.956363636363636,1.3000930071596364585015540869563255013765649711198205404972331774924314020923509E-19,0,0,0E-79,0
iron,26,2.9587878787878785,1.3099059936843813486166669868429548779511150455936944735697019141819911395458296E-19,0,0,0E-79,0
iron,26,2.961212121212121,1.3197272088837381347962493193700595400609355972676374443714706736618020547034732E-19,0,0,0E-79,0
iron,26,2.9636363636363634,1.3295564157496199904118023421348345931867619486037912304459501522425395892498905E-19,0,0,0E-79,0
iron,26,2.966060606060606,1.3393933791987010349799360081207800379170544123165103449077498016743766793632637E-19,0,0,0E-79,0
iron,26,2.9684848484848483,1.3492378660596482663534934140699312163433506485994689828162878577034555252211243E-19,0,0,0E-79,0
iron,26,2.9709090909090907,1.3590896450604439428908980579620628809346191741405941192570428178462165680293470E-19,0,0,0E-79,0
iron,26,2.9733333333333327,1.3689484868157719697752316090600637599591181500498199268084228765934618183204167E-19,0,0,0E-79,0
iron,26,2.9757575757575756,1.3788141638145003187821634845454649295428087426371279185223531778431346746764896E-19,0,0,0E-79,0
iron,26,2.9781818181818176,1.3886864504072098138563496812876901299092163065098554191581666587253847850577957E-19,0,0,0E-79,0
iron,26,2.9806060606060605,1.3985651227938469416627862740510084197811364321928164858299678220486657772567753E-19,0,0,0E-79,0
iron,26,2.9830303030303025,1.4084499590113964325674416416481636473174639939404197907314075297006589964366009E-19,0,0,0E-79,0
iron,26,2.9854545454545454,1.4183407389216884051409999104121394372787276690107186426165009760888362718842849E-19,0,0,0E-79,0
iron,26,2.9878787878787874,1.4282372441992222641708692506038617100257143723609472507184458676586420570000657E-19,0,0,0E-79,0
iron,26,2.9903030303030302,1.4381392583191239223730560239834517866377421398077353466796884334170475112202527E-19,0,0,0E-79,0
iron,26,2.9927272727272722,1.4480465665451208484382390926724119003325613519969286506335088221029911749104141E-19,0,0,0E-79,0
iron,26,2.995151515151515,1.4579589559176455276891045528667135435694615214280379157955289775355701212987062E-19,0,0,0E-79,0
iron,26,2.997575757575757,1.4678762152419598814800787024878135870243601038935633670080634296706108540631016E-19,0,0,0E-79,0
iron,26,2.9999999999999996,1.4777981350764044133786975935351880061282395195976271308480651058605177535104055E-19,0,0,0E-79,0
iron,26,3.002424242424242,1.4877245077206735216760010387789461688600611440087541392983369747080099313311762E-19,0,0,0E-79,0
iron,26,3.0048484848484844,1.4976551272041975206064437183717316949874043520357052284378033294833904965765541E-19,0,0,0E-79,0
iron,26,3.007272727272727,1.5075897892745793968859802513560826250515125088182020022943971330365870827631380E-19,0,0,0E-79,0
iron,26,3.0096969696969693,1.5175282913861042722485102468294431738362519920086949687699832693416296624455861E-19,0,0,0E-79,0
iron,26,3.0121212121212118,1.5274704326883297631250682405369558185356088542478699854499489960885887297818408E-19,0,0,0E-79,0
iron,26,3.014545454545454,1.5374160140147318070311985349029063635456261064850172150700196051438382559578871E-19,0,0,0E-79,0
iron,26,3.0169696969696966,1.5473648378714379223999781601396241826393796855751220564748672379619147665032678E-19,0,0,0E-79,0
